Date,Product,Region,Units_Sold,Price_Per_Unit,Discount_Rate,Cost_Per_Unit,Revenue_Before_Discount,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin,Month,Month_Name,Day_Of_Week,Quarter,Year_Month,Week
2023-07-20,Product_A,North,52,50,0.08302143537098652,30.446699511459336,2600,215.85573196456497,2384.144268035435,1583.2283745958855,800.9158934395493,33.59,7,July,Thursday,3,2023-07,29
2023-07-20,Product_A,South,23,50,0.09372036202430196,32.95650574461622,1150,107.77841632794726,1042.2215836720527,757.9996321261731,284.2219515458796,27.27,7,July,Thursday,3,2023-07,29
2023-07-20,Product_A,East,50,50,0.17777101967868392,33.72866866840679,2500,444.4275491967098,2055.5724508032904,1686.4334334203395,369.1390173829509,17.96,7,July,Thursday,3,2023-07,29
2023-07-20,Product_A,West,75,50,0.0179304462471358,31.686795391786397,3750,67.23917342675925,3682.7608265732406,2376.50965438398,1306.2511721892606,35.47,7,July,Thursday,3,2023-07,29
2023-07-20,Product_B,North,72,75,0.10993692273131567,51.43323109339522,5400,593.6593827491046,4806.340617250896,3703.1926387244557,1103.14797852644,22.95,7,July,Thursday,3,2023-07,29
2023-07-20,Product_B,South,35,75,0.0008212405794896905,45.08260018751705,2625,2.1557565211604377,2622.8442434788394,1577.8910065630969,1044.9532369157425,39.84,7,July,Thursday,3,2023-07,29
2023-07-20,Product_B,East,84,75,0.06891931914539436,46.20738323765531,6300,434.19171061598445,5865.808289384016,3881.420191963046,1984.3880974209696,33.83,7,July,Thursday,3,2023-07,29
2023-07-20,Product_B,West,20,75,0.1417598529812308,46.33409846595471,1500,212.63977947184623,1287.3602205281538,926.6819693190942,360.6782512090597,28.02,7,July,Thursday,3,2023-07,29
2023-07-20,Product_C,North,77,100,0.028569181518384747,67.64251598069396,7700,219.98269769156255,7480.017302308437,5208.473730513435,2271.543571795002,30.37,7,July,Thursday,3,2023-07,29
2023-07-20,Product_C,South,83,100,0.1140374431599609,68.6184382329483,8300,946.5107782276755,7353.4892217723245,5695.330373334708,1658.1588484376161,22.55,7,July,Thursday,3,2023-07,29
2023-07-20,Product_C,East,26,100,0.19891285133690495,66.79171699537993,2600,517.1734134759529,2082.8265865240473,1736.584641879878,346.2419446441693,16.62,7,July,Thursday,3,2023-07,29
2023-07-20,Product_C,West,71,100,0.14951942561988849,69.99751563429044,7100,1061.5879219012083,6038.412078098791,4969.823610034621,1068.5884680641702,17.7,7,July,Thursday,3,2023-07,29
2023-07-21,Product_A,North,79,50,0.05748050676909651,32.78939591788942,3950,227.0480017379312,3722.9519982620686,2590.3622775132644,1132.5897207488042,30.42,7,July,Friday,3,2023-07,29
2023-07-21,Product_A,South,54,50,0.1174695582486056,30.871053375356954,2700,317.1678072712351,2382.8321927287648,1667.0368822692756,715.7953104594892,30.04,7,July,Friday,3,2023-07,29
2023-07-21,Product_A,East,39,50,0.03511595552692326,30.887789598566112,1950,68.47611327750036,1881.5238867224996,1204.6237943440783,676.9000923784213,35.98,7,July,Friday,3,2023-07,29
2023-07-21,Product_A,West,47,50,0.19984145978868817,31.434233228235996,2350,469.6274305034172,1880.3725694965829,1477.4089617270918,402.9636077694911,21.43,7,July,Friday,3,2023-07,29
2023-07-21,Product_B,North,61,75,0.11963749998770573,49.513697614747855,4575,547.3415624437537,4027.658437556246,3020.3355544996193,1007.3228830566268,25.01,7,July,Friday,3,2023-07,29
2023-07-21,Product_B,South,50,75,0.057037319202009565,50.946300339551456,3750,213.88994700753588,3536.1100529924643,2547.3150169775727,988.7950360148916,27.96,7,July,Friday,3,2023-07,29
2023-07-21,Product_B,East,69,75,0.19501743394153626,46.742172405723394,5175,1009.2152206474501,4165.78477935255,3225.2098959949144,940.5748833576354,22.58,7,July,Friday,3,2023-07,29
2023-07-21,Product_B,West,88,75,0.05285995055475099,47.1543101098113,6600,348.87567366135653,6251.124326338643,4149.579289663394,2101.5450366752493,33.62,7,July,Friday,3,2023-07,29
2023-07-21,Product_C,North,42,100,0.16133717095271594,60.498645764941784,4200,677.6161180014069,3522.383881998593,2540.943122127555,981.4407598710382,27.86,7,July,Friday,3,2023-07,29
2023-07-21,Product_C,South,85,100,0.08596625150260051,62.87257694877068,8500,730.7131377721043,7769.286862227896,5344.169040645507,2425.1178215823884,31.21,7,July,Friday,3,2023-07,29
2023-07-21,Product_C,East,54,100,0.0030045083961132593,63.12713295141458,5400,16.2243453390116,5383.775654660988,3408.8651793763875,1974.9104752846006,36.68,7,July,Friday,3,2023-07,29
2023-07-21,Product_C,West,26,100,0.010948996451919026,63.55015266136246,2600,28.467390774989468,2571.5326092250107,1652.303969195424,919.2286400295866,35.75,7,July,Friday,3,2023-07,29
2023-07-22,Product_A,North,51,50,0.11046429947485559,32.99441547378659,2550,281.6839636608818,2268.316036339118,1682.715189163116,585.6008471760019,25.82,7,July,Saturday,3,2023-07,29
2023-07-22,Product_A,South,70,50,0.1458480498195136,34.373735367444866,3500,510.46817436829764,2989.5318256317023,2406.1614757211405,583.3703499105618,19.51,7,July,Saturday,3,2023-07,29
2023-07-22,Product_A,East,47,50,0.16101867535990524,34.252900986533,2350,378.3938870957773,1971.6061129042228,1609.886346367051,361.71976653717184,18.35,7,July,Saturday,3,2023-07,29
2023-07-22,Product_A,West,71,50,0.06659132287428364,30.624782830420088,3550,236.39919620370694,3313.600803796293,2174.3595809598264,1139.2412228364665,34.38,7,July,Saturday,3,2023-07,29
2023-07-22,Product_B,North,86,75,0.06338260276370887,48.50540501585944,6450,408.8177878259222,6041.182212174078,4171.464831363912,1869.717380810166,30.95,7,July,Saturday,3,2023-07,29
2023-07-22,Product_B,South,42,75,0.1923222884508894,47.34633471004251,3150,605.8152086203016,2544.1847913796983,1988.5460578217856,555.6387335579127,21.84,7,July,Saturday,3,2023-07,29
2023-07-22,Product_B,East,32,75,0.10536343321008268,45.428243088338824,2400,252.87223970419842,2147.1277602958016,1453.7037788268424,693.4239814689593,32.3,7,July,Saturday,3,2023-07,29
2023-07-22,Product_B,West,26,75,0.1255727652004203,47.73920944692661,1950,244.86689214081957,1705.1331078591804,1241.2194456200918,463.9136622390886,27.21,7,July,Saturday,3,2023-07,29
2023-07-22,Product_C,North,71,100,0.08665018646180558,67.9969186200279,7100,615.2163238788196,6484.78367612118,4827.781222021981,1657.002454099199,25.55,7,July,Saturday,3,2023-07,29
2023-07-22,Product_C,South,82,100,0.08526365879814027,63.3370420757563,8200,699.1620021447502,7500.837997855249,5193.637450212017,2307.2005476432323,30.76,7,July,Saturday,3,2023-07,29
2023-07-22,Product_C,East,69,100,0.0359313931673692,60.99763557702842,6900,247.9266128548475,6652.073387145152,4208.836854814961,2443.236532330191,36.73,7,July,Saturday,3,2023-07,29
2023-07-22,Product_C,West,32,100,0.13330516635707676,68.07536255397993,3200,426.57653234264563,2773.423467657354,2178.4116017273577,595.0118659299965,21.45,7,July,Saturday,3,2023-07,29
2023-07-23,Product_A,North,18,50,0.026176227710715195,31.177829672972507,900,23.558604939643676,876.4413950603563,561.2009341135051,315.24046094685116,35.97,7,July,Sunday,3,2023-07,29
2023-07-23,Product_A,South,65,50,0.1871498523049101,32.9880659546623,3250,608.2370199909578,2641.762980009042,2144.2242870530495,497.5386929559927,18.83,7,July,Sunday,3,2023-07,29
2023-07-23,Product_A,East,84,50,0.10406472523827714,34.876222676419786,4200,437.071846000764,3762.928153999236,2929.602704819262,833.3254491799744,22.15,7,July,Sunday,3,2023-07,29
2023-07-23,Product_A,West,36,50,0.04305380915716686,34.05552283152659,1800,77.49685648290036,1722.5031435170997,1225.998821934957,496.50432158214267,28.82,7,July,Sunday,3,2023-07,29
2023-07-23,Product_B,North,75,75,0.10351989301076155,45.933256559600665,5625,582.2993981855337,5042.700601814467,3444.9942419700496,1597.706359844417,31.68,7,July,Sunday,3,2023-07,29
2023-07-23,Product_B,South,17,75,0.08100021971750969,51.9865830532989,1275,103.27528013982486,1171.7247198601751,883.7719119060813,287.9528079540938,24.58,7,July,Sunday,3,2023-07,29
2023-07-23,Product_B,East,28,75,0.07752492504049187,47.42395687393032,2100,162.80234258503293,1937.1976574149671,1327.870792470049,609.326864944918,31.45,7,July,Sunday,3,2023-07,29
2023-07-23,Product_B,West,82,75,0.18082273209590105,46.17396910061806,6150,1112.0598023897915,5037.940197610209,3786.2654662506807,1251.6747313595283,24.84,7,July,Sunday,3,2023-07,29
2023-07-23,Product_C,North,50,100,0.12382428000933926,61.59394884771402,5000,619.1214000466963,4380.878599953304,3079.697442385701,1301.181157567603,29.7,7,July,Sunday,3,2023-07,29
2023-07-23,Product_C,South,34,100,0.11712083356790144,65.91351704053208,3400,398.2108341308649,3001.789165869135,2241.059579378091,760.7295864910443,25.34,7,July,Sunday,3,2023-07,29
2023-07-23,Product_C,East,61,100,0.024231092252197085,60.854084828082655,6100,147.8096627384022,5952.190337261598,3712.099174513042,2240.091162748556,37.63,7,July,Sunday,3,2023-07,29
2023-07-23,Product_C,West,82,100,0.0661983895206806,68.37450894834734,8200,542.826794069581,7657.1732059304195,5606.709733764482,2050.4634721659377,26.78,7,July,Sunday,3,2023-07,29
2023-07-24,Product_A,North,77,50,0.1015018188938663,32.00626291601864,3850,390.7820027413852,3459.2179972586146,2464.4822445334353,994.7357527251793,28.76,7,July,Monday,3,2023-07,30
2023-07-24,Product_A,South,77,50,0.04535172348010319,34.65745193459463,3850,174.6041353983973,3675.3958646016026,2668.6237989637866,1006.772065637816,27.39,7,July,Monday,3,2023-07,30
2023-07-24,Product_A,East,31,50,0.13796473857952748,33.01220554930721,1550,213.8453447982676,1336.1546552017323,1023.3783720285236,312.77628317320875,23.41,7,July,Monday,3,2023-07,30
2023-07-24,Product_A,West,78,50,0.06540135369922043,33.13979367671453,3900,255.06527942695968,3644.9347205730405,2584.9039067837334,1060.030813789307,29.08,7,July,Monday,3,2023-07,30
2023-07-24,Product_B,North,43,75,0.19841495291827127,49.71860125477739,3225,639.8882231614249,2585.111776838575,2137.8998539554277,447.2119228831475,17.3,7,July,Monday,3,2023-07,30
2023-07-24,Product_B,South,79,75,0.01438134346328912,51.81754191626777,5925,85.20946001998804,5839.790539980012,4093.585811385154,1746.204728594858,29.9,7,July,Monday,3,2023-07,30
2023-07-24,Product_B,East,33,75,0.16291304242270055,46.754421155845385,2475,403.20977999618384,2071.790220003816,1542.8958981428977,528.8943218609184,25.53,7,July,Monday,3,2023-07,30
2023-07-24,Product_B,West,37,75,0.14302735536223513,47.3621404643907,2775,396.9009111302025,2378.0990888697975,1752.3991971824557,625.6998916873417,26.31,7,July,Monday,3,2023-07,30
2023-07-24,Product_C,North,75,100,0.11561442040248252,69.57979353248889,7500,867.1081530186189,6632.891846981382,5218.4845149366665,1414.407332044715,21.32,7,July,Monday,3,2023-07,30
2023-07-24,Product_C,South,47,100,0.08550151151852992,67.32838337272415,4700,401.85710413709063,4298.142895862909,3164.434018518035,1133.7088773448745,26.38,7,July,Monday,3,2023-07,30
2023-07-24,Product_C,East,45,100,0.06804459889025141,68.55925189591298,4500,306.20069500613135,4193.799304993869,3085.166335316084,1108.6329696777848,26.44,7,July,Monday,3,2023-07,30
2023-07-24,Product_C,West,53,100,0.0956567335022086,61.806366979413156,5300,506.98068756170557,4793.019312438294,3275.7374499088974,1517.2818625293967,31.66,7,July,Monday,3,2023-07,30
2023-07-25,Product_A,North,64,50,0.15375283614423207,31.327937991536796,3200,492.0090756615426,2707.9909243384573,2004.988031458355,703.0028928801023,25.96,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_A,South,74,50,0.04117746215331988,31.608431843506544,3700,152.35660996728356,3547.6433900327165,2339.0239564194844,1208.619433613232,34.07,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_A,East,25,50,0.0009768932040503887,34.6833065229234,1250,1.221116505062986,1248.778883494937,867.0826630730851,381.6962204218519,30.57,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_A,West,27,50,0.07164380824861456,30.74699694226886,1350,96.71914113562966,1253.2808588643704,830.1689174412593,423.11194142311115,33.76,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_B,North,74,75,0.1318714774557688,48.83012238335387,5550,731.8866998795169,4818.1133001204835,3613.429056368186,1204.6842437522973,25.0,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_B,South,42,75,0.18600107555821455,47.87675543255469,3150,585.9033880083758,2564.0966119916243,2010.8237281672968,553.2728838243274,21.58,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_B,East,46,75,0.09668044730460085,45.83726947047046,3450,333.54754320087295,3116.452456799127,2108.5143956416414,1007.9380611574857,32.34,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_B,West,53,75,0.1603078921438151,48.9704296601065,3975,637.2238712716651,3337.7761287283347,2595.432771985644,742.3433567426905,22.24,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_C,North,38,100,0.04594325673664634,61.99571615895938,3800,174.5843755992561,3625.415624400744,2355.8372140404567,1269.5784103602873,35.02,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_C,South,23,100,0.1286739450139521,62.62510290483165,2300,295.95007353208985,2004.0499264679102,1440.377366811128,563.6725596567821,28.13,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_C,East,31,100,0.16023281343503173,63.77178791784244,3100,496.72172164859836,2603.2782783514017,1976.9254254531156,626.3528528982861,24.06,7,July,Tuesday,3,2023-07,30
2023-07-25,Product_C,West,35,100,0.013938139346023927,60.58217512075339,3500,48.783487711083744,3451.2165122889164,2120.376129226369,1330.8403830625475,38.56,7,July,Tuesday,3,2023-07,30
2023-07-26,Product_A,North,34,50,0.0430718565709217,31.459335885182,1700,73.22215617056689,1626.777843829433,1069.617420096188,557.1604237332451,34.25,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_A,South,82,50,0.15101208296323657,33.3616340499682,4100,619.1495401492699,3480.85045985073,2735.653992097393,745.1964677533374,21.41,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_A,East,55,50,0.12306956812571486,32.05973274306132,2750,338.44131234571586,2411.5586876542843,1763.2853008683724,648.273386785912,26.88,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_A,West,55,50,0.17320463813612497,30.86084344276324,2750,476.3127548743437,2273.6872451256563,1697.3463893519781,576.3408557736782,25.35,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_B,North,62,75,0.1131777210203518,49.61664467394885,4650,526.2764027446359,4123.723597255364,3076.2319697848284,1047.491627470536,25.4,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_B,South,84,75,0.1312358072445374,47.86677990010868,6300,826.7855856405856,5473.214414359414,4020.8095116091295,1452.4049027502847,26.54,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_B,East,80,75,0.13961410928068033,49.78604926887202,6000,837.6846556840819,5162.315344315918,3982.883941509762,1179.4314028061563,22.85,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_B,West,84,75,0.10231812212930985,46.191935751331286,6300,644.6041694146521,5655.3958305853475,3880.122603111828,1775.2732274735195,31.39,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_C,North,84,100,0.009869912739484255,65.69334631907225,8400,82.90726701166774,8317.092732988333,5518.241090802068,2798.851642186264,33.65,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_C,South,74,100,0.09958971851645278,63.100340240124495,7400,736.9639170217506,6663.036082978249,4669.4251777692125,1993.610905209037,29.92,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_C,East,67,100,0.11859654019348642,65.376835217551,6700,794.5968192963591,5905.403180703641,4380.247959575917,1525.155221127724,25.83,7,July,Wednesday,3,2023-07,30
2023-07-26,Product_C,West,29,100,0.11326457603330642,67.63294911997282,2900,328.46727049658864,2571.5327295034112,1961.355524479212,610.1772050241993,23.73,7,July,Wednesday,3,2023-07,30
2023-07-27,Product_A,North,42,50,0.029402990979955714,33.55447165230271,2100,61.746281057907,2038.253718942093,1409.2878093967138,628.9659095453792,30.86,7,July,Thursday,3,2023-07,30
2023-07-27,Product_A,South,57,50,0.004024344370614808,33.76363568912988,2850,11.469381456252203,2838.530618543748,1924.527234280403,914.003384263345,32.2,7,July,Thursday,3,2023-07,30
2023-07-27,Product_A,East,54,50,0.08935443176792138,30.035482662474433,2700,241.25696577338772,2458.7430342266125,1621.9160637736193,836.8269704529932,34.03,7,July,Thursday,3,2023-07,30
2023-07-27,Product_A,West,27,50,0.17750838154528276,33.20632854628435,1350,239.63631508613173,1110.3636849138684,896.5708707496774,213.792814164191,19.25,7,July,Thursday,3,2023-07,30
2023-07-27,Product_B,North,68,75,0.13546013726713188,50.269721823284364,5100,690.8467000623726,4409.153299937628,3418.341083983337,990.8122159542909,22.47,7,July,Thursday,3,2023-07,30
2023-07-27,Product_B,South,59,75,0.10626799064732183,47.997896632308205,4425,470.2358586143991,3954.764141385601,2831.875901306184,1122.8882400794168,28.39,7,July,Thursday,3,2023-07,30
2023-07-27,Product_B,East,68,75,0.18661553061322902,51.5300360116074,5100,951.739206127468,4148.260793872532,3504.0424487893033,644.218345083229,15.53,7,July,Thursday,3,2023-07,30
2023-07-27,Product_B,West,36,75,0.16851090029303628,47.71636202095613,2700,454.97943079119796,2245.020569208802,1717.7890327544208,527.2315364543813,23.48,7,July,Thursday,3,2023-07,30
2023-07-27,Product_C,North,70,100,0.08286540280404153,61.1238604932226,7000,580.0578196282908,6419.94218037171,4278.670234525582,2141.271945846128,33.35,7,July,Thursday,3,2023-07,30
2023-07-27,Product_C,South,56,100,0.11541280904514054,66.42627935210932,5600,646.311730652787,4953.688269347213,3719.871643718122,1233.8166256290906,24.91,7,July,Thursday,3,2023-07,30
2023-07-27,Product_C,East,54,100,0.08720939482371581,67.48672175250991,5400,470.9307320480654,4929.069267951934,3644.282974635535,1284.7862933163992,26.07,7,July,Thursday,3,2023-07,30
2023-07-27,Product_C,West,61,100,0.15424861480663563,60.38812947811801,6100,940.9165503204773,5159.083449679522,3683.6758981651988,1475.4075515143236,28.6,7,July,Thursday,3,2023-07,30
2023-07-28,Product_A,North,73,50,0.1017383881458752,33.605613780573826,3650,371.34511673244447,3278.6548832675553,2453.209805981889,825.4450772856662,25.18,7,July,Friday,3,2023-07,30
2023-07-28,Product_A,South,38,50,0.1669913550104234,34.212672541759005,1900,317.28357451980446,1582.7164254801955,1300.0815565868422,282.6348688933533,17.86,7,July,Friday,3,2023-07,30
2023-07-28,Product_A,East,20,50,0.08588957941574052,32.35352973657968,1000,85.88957941574051,914.1104205842595,647.0705947315936,267.0398258526659,29.21,7,July,Friday,3,2023-07,30
2023-07-28,Product_A,West,30,50,0.0737975225315513,34.27309512894239,1500,110.69628379732694,1389.303716202673,1028.1928538682716,361.1108623344014,25.99,7,July,Friday,3,2023-07,30
2023-07-28,Product_B,North,69,75,0.048142517132701346,46.799616777927234,5175,249.13752616172945,4925.8624738382705,3229.1735576769793,1696.6889161612912,34.44,7,July,Friday,3,2023-07,30
2023-07-28,Product_B,South,63,75,0.18570155038875572,49.34802836204829,4725,877.4398255868707,3847.560174413129,3108.925786809042,738.6343876040869,19.2,7,July,Friday,3,2023-07,30
2023-07-28,Product_B,East,74,75,0.14115181020739698,51.15630177528638,5550,783.3925466510532,4766.607453348946,3785.566331371192,981.0411219777543,20.58,7,July,Friday,3,2023-07,30
2023-07-28,Product_B,West,72,75,0.007759890945777493,46.40079396173347,5400,41.903411107198465,5358.096588892801,3340.85716524481,2017.2394236479913,37.65,7,July,Friday,3,2023-07,30
2023-07-28,Product_C,North,20,100,0.15335367126766716,63.50642691457147,2000,306.7073425353343,1693.2926574646658,1270.1285382914293,423.1641191732365,24.99,7,July,Friday,3,2023-07,30
2023-07-28,Product_C,South,29,100,0.1067108867107159,60.00241004685134,2900,309.4615714610761,2590.5384285389237,1740.069891358689,850.4685371802348,32.83,7,July,Friday,3,2023-07,30
2023-07-28,Product_C,East,82,100,0.13517852456604215,62.48725393790624,8200,1108.4639014415457,7091.536098558454,5123.954822908311,1967.5812756501427,27.75,7,July,Friday,3,2023-07,30
2023-07-28,Product_C,West,79,100,0.1611811685066883,62.79673856546443,7900,1273.3312312028374,6626.668768797163,4960.94234667169,1665.7264221254727,25.14,7,July,Friday,3,2023-07,30
2023-07-29,Product_A,North,18,50,0.1418254382971875,30.105288917781596,900,127.64289446746875,772.3571055325312,541.8952005200688,230.46190501246247,29.84,7,July,Saturday,3,2023-07,30
2023-07-29,Product_A,South,30,50,0.04826994076749998,30.39268121396399,1500,72.40491115124996,1427.59508884875,911.7804364189196,515.8146524298304,36.13,7,July,Saturday,3,2023-07,30
2023-07-29,Product_A,East,60,50,0.17883643172331426,31.14082956875453,3000,536.5092951699428,2463.4907048300574,1868.4497741252717,595.0409307047858,24.15,7,July,Saturday,3,2023-07,30
2023-07-29,Product_A,West,72,50,0.06194664978920242,34.29376012804592,3600,223.0079392411287,3376.9920607588715,2469.150729219306,907.8413315395655,26.88,7,July,Saturday,3,2023-07,30
2023-07-29,Product_B,North,27,75,0.12076061576875069,48.700061910392854,2025,244.54024693172013,1780.45975306828,1314.9016715806072,465.5580814876728,26.15,7,July,Saturday,3,2023-07,30
2023-07-29,Product_B,South,53,75,0.14654003677416141,49.62663566973886,3975,582.4966461772916,3392.5033538227085,2630.2116904961595,762.291663326549,22.47,7,July,Saturday,3,2023-07,30
2023-07-29,Product_B,East,37,75,0.03044564278337336,50.00031641547342,2775,84.48665872386108,2690.513341276139,1850.0117073725166,840.5016339036222,31.24,7,July,Saturday,3,2023-07,30
2023-07-29,Product_B,West,25,75,0.051879947760370776,49.771002507960496,1875,97.2749020506952,1777.7250979493049,1244.2750626990123,533.4500352502926,30.01,7,July,Saturday,3,2023-07,30
2023-07-29,Product_C,North,81,100,0.16722372310900854,62.649670615554435,8100,1354.5121571829693,6745.4878428170305,5074.623319859909,1670.8645229571212,24.77,7,July,Saturday,3,2023-07,30
2023-07-29,Product_C,South,70,100,0.13272494415345992,67.83971850505588,7000,929.0746090742194,6070.92539092578,4748.780295353912,1322.1450955718683,21.78,7,July,Saturday,3,2023-07,30
2023-07-29,Product_C,East,37,100,0.10115456677384219,60.17988131572387,3700,374.2718970632161,3325.728102936784,2226.655608681783,1099.072494255001,33.05,7,July,Saturday,3,2023-07,30
2023-07-29,Product_C,West,59,100,0.18652962010849572,63.83058806421003,5900,1100.5247586401247,4799.475241359875,3766.004695788392,1033.4705455714834,21.53,7,July,Saturday,3,2023-07,30
2023-07-30,Product_A,North,58,50,0.15905756980953686,30.67747259464422,2900,461.26695244765693,2438.733047552343,1779.2934104893648,659.4396370629784,27.04,7,July,Sunday,3,2023-07,30
2023-07-30,Product_A,South,66,50,0.17565049354646933,32.63627574975339,3300,579.6466287033488,2720.353371296651,2153.9941994837236,566.3591718129273,20.82,7,July,Sunday,3,2023-07,30
2023-07-30,Product_A,East,32,50,0.09675937931655927,32.45224548367975,1600,154.81500690649483,1445.1849930935052,1038.471855477752,406.71313761575334,28.14,7,July,Sunday,3,2023-07,30
2023-07-30,Product_A,West,59,50,0.17756758451857602,32.27562115516385,2950,523.8243743297993,2426.1756256702006,1904.261648154667,521.9139775155336,21.51,7,July,Sunday,3,2023-07,30
2023-07-30,Product_B,North,17,75,0.08079525666061671,48.450878874024944,1275,103.01395224228631,1171.9860477577138,823.6649408584241,348.3211068992897,29.72,7,July,Sunday,3,2023-07,30
2023-07-30,Product_B,South,84,75,0.10404609782061801,50.07820338587733,6300,655.4904162698934,5644.509583730107,4206.569084413696,1437.9404993164108,25.48,7,July,Sunday,3,2023-07,30
2023-07-30,Product_B,East,28,75,0.1267593951985458,48.37538947915419,2100,266.19472991694613,1833.805270083054,1354.5109054163172,479.2943646667368,26.14,7,July,Sunday,3,2023-07,30
2023-07-30,Product_B,West,29,75,0.006859580260662335,48.73174562541544,2175,14.91958706694058,2160.0804129330595,1413.2206231370478,746.8597897960117,34.58,7,July,Sunday,3,2023-07,30
2023-07-30,Product_C,North,39,100,0.1848988565548106,65.21743225790915,3900,721.1055405637613,3178.894459436239,2543.479858058457,635.4146013777818,19.99,7,July,Sunday,3,2023-07,30
2023-07-30,Product_C,South,78,100,0.08648743334330061,66.23172424532187,7800,674.6019800777448,7125.398019922255,5166.074491135106,1959.3235287871494,27.5,7,July,Sunday,3,2023-07,30
2023-07-30,Product_C,East,70,100,0.04429017827464901,68.05608288814314,7000,310.03124792254306,6689.968752077457,4763.92580217002,1926.042949907437,28.79,7,July,Sunday,3,2023-07,30
2023-07-30,Product_C,West,74,100,0.11479503500634838,66.37404612261183,7400,849.483259046978,6550.516740953022,4911.679413073275,1638.8373278797471,25.02,7,July,Sunday,3,2023-07,30
2023-07-31,Product_A,North,70,50,0.1530213183266262,32.16383540854096,3500,535.5746141431916,2964.425385856808,2251.4684785978675,712.9569072589406,24.05,7,July,Monday,3,2023-07,31
2023-07-31,Product_A,South,72,50,0.12962042545221428,30.09179191999612,3600,466.6335316279714,3133.3664683720285,2166.6090182397206,966.7574501323079,30.85,7,July,Monday,3,2023-07,31
2023-07-31,Product_A,East,25,50,0.12371702981442308,31.5492355837664,1250,154.64628726802886,1095.3537127319712,788.73088959416,306.6228231378112,27.99,7,July,Monday,3,2023-07,31
2023-07-31,Product_A,West,51,50,0.19891883744438804,32.40993093413203,2550,507.2430354831895,2042.7569645168105,1652.9064776407333,389.8504868760772,19.08,7,July,Monday,3,2023-07,31
2023-07-31,Product_B,North,40,75,0.0904628070102671,45.32377718147206,3000,271.3884210308013,2728.6115789691985,1812.9510872588824,915.6604917103161,33.56,7,July,Monday,3,2023-07,31
2023-07-31,Product_B,South,24,75,0.11849659878031929,51.26678778817986,1800,213.29387780457472,1586.7061221954252,1230.4029069163166,356.3032152791086,22.46,7,July,Monday,3,2023-07,31
2023-07-31,Product_B,East,56,75,0.04732662629400178,51.673117427215345,4200,198.77183043480747,4001.2281695651927,2893.6945759240593,1107.5335936411334,27.68,7,July,Monday,3,2023-07,31
2023-07-31,Product_B,West,81,75,0.040279820558777484,52.19268131979724,6075,244.6999098945732,5830.3000901054265,4227.607186903576,1602.6929032018506,27.49,7,July,Monday,3,2023-07,31
2023-07-31,Product_C,North,79,100,0.038242103549348365,63.127411161884,7900,302.11261803985207,7597.887381960148,4987.065481788836,2610.8219001713114,34.36,7,July,Monday,3,2023-07,31
2023-07-31,Product_C,South,22,100,0.005638268089444432,62.447450796369274,2200,12.40418979677775,2187.5958102032223,1373.843917520124,813.7518926830983,37.2,7,July,Monday,3,2023-07,31
2023-07-31,Product_C,East,49,100,0.1447978328471383,62.12044849382974,4900,709.5093809509776,4190.490619049022,3043.9019761976574,1146.5886428513645,27.36,7,July,Monday,3,2023-07,31
2023-07-31,Product_C,West,73,100,0.08160809232056332,61.91277371037397,7300,595.7390739401122,6704.260926059887,4519.6324808573,2184.6284452025875,32.59,7,July,Monday,3,2023-07,31
2023-08-01,Product_A,North,60,50,0.15753536806715085,31.555183336301685,3000,472.6061042014525,2527.3938957985474,1893.311000178101,634.0828956204464,25.09,8,August,Tuesday,3,2023-08,31
2023-08-01,Product_A,South,23,50,0.002159678477902394,33.5050563354752,1150,2.483630249587753,1147.5163697504122,770.6162957159297,376.9000740344825,32.84,8,August,Tuesday,3,2023-08,31
2023-08-01,Product_A,East,35,50,0.1814926352692851,30.612407084251487,1750,317.61211172124894,1432.387888278751,1071.434247948802,360.95364032994894,25.2,8,August,Tuesday,3,2023-08,31
2023-08-01,Product_A,West,53,50,0.15685596299091384,32.9196326959887,2650,415.6683019259217,2234.3316980740783,1744.7405328874013,489.591165186677,21.91,8,August,Tuesday,3,2023-08,31
2023-08-01,Product_B,North,44,75,0.01409213553339166,47.086077303366835,3300,46.50404726019248,3253.4959527398073,2071.7874013481405,1181.7085513916668,36.32,8,August,Tuesday,3,2023-08,31
